filename,class_id,x_center,y_center,width,height
ds_dsimg-1180.txt,0,0.585337,0.529412,0.064904,0.052288
ds_dsimg-1180.txt,0,0.653846,0.519608,0.048077,0.071895
ds_dsimg-1180.txt,0,0.491587,0.493464,0.079327,0.045752
ds_dsimg-1180.txt,0,0.432692,0.473856,0.038462,0.084967
ds_dsimg-1180.txt,0,0.661058,0.428105,0.072115,0.071895
ds_dsimg-1180.txt,0,0.409856,0.777778,0.175481,0.104575
ds_dsimg-1180.txt,0,0.350962,0.718954,0.072115,0.065359
ds_dsimg-1180.txt,0,0.260817,0.503268,0.074519,0.091503
ds_dsimg-1181.txt,0,0.384615,0.707424,0.399038,0.218341
ds_dsimg-1181.txt,0,0.491587,0.515284,0.237981,0.139738
ds_dsimg-1181.txt,0,0.111779,0.517467,0.218750,0.213974
ds_dsimg-1182.txt,0,0.471154,0.606061,0.461538,0.262626
ds_dsimg-1182.txt,0,0.896635,0.616162,0.192308,0.303030
ds_dsimg-1182.txt,0,0.311298,0.891414,0.117788,0.217172
ds_dsimg-1182.txt,0,0.070913,0.361111,0.137019,0.085859
ds_dsimg-1183.txt,0,0.346154,0.579060,0.187500,0.141026
ds_dsimg-1183.txt,0,0.500000,0.391026,0.081731,0.064103
ds_dsimg-1183.txt,0,0.764423,0.435897,0.067308,0.119658
ds_dsimg-1183.txt,0,0.935096,0.461538,0.129808,0.153846
ds_dsimg-1183.txt,0,0.598558,0.726496,0.269231,0.273504
ds_dsimg-1183.txt,0,0.111779,0.435897,0.146635,0.136752
ds_dsimg-1184.txt,0,0.480000,0.550000,0.284444,0.286667
ds_dsimg-1185.txt,0,0.486250,0.672330,0.212500,0.169903
ds_dsimg-1185.txt,0,0.522500,0.871359,0.180000,0.179612
ds_dsimg-1185.txt,0,0.350000,0.548544,0.120000,0.116505
ds_dsimg-1185.txt,0,0.585000,0.516990,0.110000,0.092233
ds_dsimg-1185.txt,0,0.590000,0.388350,0.120000,0.097087
ds_dsimg-1185.txt,0,0.717500,0.395631,0.095000,0.082524
ds_dsimg-1185.txt,0,0.750000,0.247573,0.080000,0.077670
ds_dsimg-1185.txt,0,0.511250,0.189320,0.152500,0.087379
ds_dsimg-1185.txt,0,0.375000,0.434466,0.110000,0.101942
ds_dsimg-1185.txt,0,0.225000,0.378641,0.130000,0.097087
ds_dsimg-1185.txt,0,0.128750,0.291262,0.112500,0.106796
ds_dsimg-1185.txt,0,0.350000,0.342233,0.070000,0.072816
ds_dsimg-1185.txt,0,0.358750,0.296117,0.092500,0.077670
ds_dsimg-1185.txt,0,0.221250,0.274272,0.087500,0.092233
ds_dsimg-1185.txt,0,0.260000,0.228155,0.070000,0.067961
ds_dsimg-1185.txt,0,0.842500,0.276699,0.045000,0.077670
ds_dsimg-1185.txt,0,0.900000,0.145631,0.195000,0.203883
ds_dsimg-1186.txt,0,0.389632,0.798450,0.337793,0.310078
ds_dsimg-1187.txt,0,0.330000,0.492500,0.650000,0.695000
ds_dsimg-1187.txt,0,0.155000,0.895000,0.290000,0.210000
ds_dsimg-1187.txt,0,0.642500,0.075000,0.405000,0.140000
ds_dsimg-1188.txt,0,0.596667,0.783019,0.380000,0.292453
ds_dsimg-1188.txt,0,0.265000,0.589623,0.143333,0.179245
ds_dsimg-1188.txt,0,0.278333,0.419811,0.156667,0.056604
ds_dsimg-1188.txt,0,0.893333,0.825472,0.160000,0.349057
ds_dsimg-1189.txt,0,0.564583,0.607407,0.754167,0.592593
ds_dsimg-119.txt,0,0.404861,0.417361,0.287500,0.245833
ds_dsimg-119.txt,0,0.309722,0.914583,0.219444,0.170833
ds_dsimg-1190.txt,0,0.260817,0.440171,0.329327,0.188034
ds_dsimg-1190.txt,0,0.526442,0.700855,0.120192,0.504274
ds_dsimg-1190.txt,0,0.183894,0.814103,0.362981,0.311966
ds_dsimg-1191.txt,0,0.427885,0.591346,0.793269,0.365385
ds_dsimg-1191.txt,0,0.915865,0.680288,0.163462,0.360577
ds_dsimg-1192.txt,0,0.257500,0.397500,0.485000,0.125000
ds_dsimg-1192.txt,0,0.422500,0.287500,0.245000,0.045000
ds_dsimg-1192.txt,0,0.382500,0.230000,0.185000,0.080000
ds_dsimg-1192.txt,0,0.462500,0.542500,0.775000,0.135000
ds_dsimg-1192.txt,0,0.520000,0.805000,0.960000,0.380000
ds_dsimg-1193.txt,0,0.719952,0.584936,0.415865,0.227564
ds_dsimg-1193.txt,0,0.453125,0.419872,0.108173,0.044872
ds_dsimg-1193.txt,0,0.187500,0.357372,0.100962,0.048077
ds_dsimg-1194.txt,0,0.480769,0.758547,0.769231,0.294872
ds_dsimg-1194.txt,0,0.942308,0.457265,0.115385,0.162393
ds_dsimg-1194.txt,0,0.653846,0.297009,0.245192,0.158120
ds_dsimg-1194.txt,0,0.387019,0.322650,0.269231,0.149573
ds_dsimg-1194.txt,0,0.109375,0.324786,0.213942,0.145299
ds_dsimg-1194.txt,0,0.961538,0.779915,0.076923,0.175214
ds_dsimg-1195.txt,0,0.283333,0.708333,0.500000,0.338889
ds_dsimg-1195.txt,0,0.600000,0.538889,0.550000,0.188889
ds_dsimg-1195.txt,0,0.775000,0.447222,0.441667,0.172222
ds_dsimg-1195.txt,0,0.889583,0.819444,0.220833,0.172222
ds_dsimg-1196.txt,0,0.392500,0.623333,0.675000,0.500000
ds_dsimg-1196.txt,0,0.642500,0.343333,0.205000,0.113333
ds_dsimg-1196.txt,0,0.840000,0.320000,0.150000,0.066667
ds_dsimg-1196.txt,0,0.367500,0.290000,0.155000,0.060000
ds_dsimg-1196.txt,0,0.350000,0.246667,0.160000,0.040000
ds_dsimg-1196.txt,0,0.610000,0.226667,0.160000,0.066667
ds_dsimg-1196.txt,0,0.222500,0.226667,0.435000,0.160000
ds_dsimg-1197.txt,0,0.411111,0.669444,0.600000,0.350000
ds_dsimg-1197.txt,0,0.525926,0.422222,0.251852,0.111111
ds_dsimg-1197.txt,0,0.611111,0.305556,0.422222,0.100000
ds_dsimg-1198.txt,0,0.512500,0.573333,0.355000,0.280000
ds_dsimg-1199.txt,0,0.539216,0.355882,0.401961,0.205882
ds_dsimg-1199.txt,0,0.375000,0.682353,0.279412,0.317647
ds_dsimg-12.txt,0,0.564583,0.702778,0.356944,0.369444
ds_dsimg-120.txt,0,0.509722,0.545833,0.347222,0.130556
ds_dsimg-1200.txt,0,0.377445652174,0.554347826087,0.0364130434783,0.0101449275362
ds_dsimg-1200.txt,0,0.119565217391,0.607608695652,0.0423913043478,0.013768115942
ds_dsimg-1200.txt,0,0.481793478261,0.554347826087,0.0157608695652,0.00579710144928
ds_dsimg-1201.txt,0,0.55652173913,0.56884057971,0.0684782608696,0.0289855072464
ds_dsimg-1201.txt,0,0.51277173913,0.520652173913,0.0233695652174,0.00942028985507
ds_dsimg-1201.txt,0,0.51875,0.50652173913,0.0255434782609,0.00579710144928
ds_dsimg-1201.txt,0,0.540217391304,0.499637681159,0.0271739130435,0.00652173913043
ds_dsimg-1201.txt,0,0.581793478261,0.488405797101,0.0211956521739,0.00579710144928
ds_dsimg-1201.txt,0,0.559239130435,0.483333333333,0.0163043478261,0.00579710144928
ds_dsimg-1201.txt,0,0.564402173913,0.474637681159,0.0125,0.00434782608696
ds_dsimg-1201.txt,0,0.544293478261,0.473913043478,0.0114130434783,0.00289855072464
ds_dsimg-1201.txt,0,0.529347826087,0.471376811594,0.00760869565217,0.00217391304348
ds_dsimg-1202.txt,0,0.576086956522,0.626086956522,0.0673913043478,0.0275362318841
ds_dsimg-1202.txt,0,0.672010869565,0.607608695652,0.0559782608696,0.0239130434783
ds_dsimg-1202.txt,0,0.493206521739,0.555797101449,0.0375,0.0144927536232
ds_dsimg-1202.txt,0,0.55,0.526811594203,0.0130434782609,0.00434782608696
ds_dsimg-1202.txt,0,0.50027173913,0.485144927536,0.0070652173913,0.00217391304348
ds_dsimg-1202.txt,0,0.502717391304,0.476086956522,0.0054347826087,0.00289855072464
ds_dsimg-1203.txt,0,0.542119565217,0.631884057971,0.0320652173913,0.0101449275362
ds_dsimg-1203.txt,0,0.570652173913,0.607608695652,0.0489130434783,0.0123188405797
ds_dsimg-1203.txt,0,0.55652173913,0.543115942029,0.020652173913,0.00507246376812
ds_dsimg-1203.txt,0,0.547282608696,0.534782608696,0.0152173913043,0.00434782608696
ds_dsimg-1203.txt,0,0.395923913043,0.582608695652,0.0255434782609,0.00869565217391
ds_dsimg-1203.txt,0,0.430434782609,0.555434782609,0.0260869565217,0.00942028985507
ds_dsimg-1203.txt,0,0.411141304348,0.549637681159,0.0190217391304,0.00797101449275
ds_dsimg-1203.txt,0,0.430706521739,0.538043478261,0.016847826087,0.00652173913043
ds_dsimg-1203.txt,0,0.445380434783,0.533333333333,0.016847826087,0.00579710144928
ds_dsimg-1203.txt,0,0.41875,0.519565217391,0.0135869565217,0.00579710144928
ds_dsimg-1204.txt,0,0.547554347826,0.598188405797,0.0364130434783,0.013768115942
ds_dsimg-1204.txt,0,0.613586956522,0.622463768116,0.0304347826087,0.0144927536232
ds_dsimg-1204.txt,0,0.727173913043,0.6,0.0521739130435,0.0188405797101
ds_dsimg-1204.txt,0,0.732608695652,0.579710144928,0.0532608695652,0.0159420289855
ds_dsimg-1204.txt,0,0.547826086957,0.530797101449,0.0239130434783,0.00507246376812
ds_dsimg-1205.txt,0,0.494293478261,0.636231884058,0.0614130434783,0.0101449275362
ds_dsimg-1205.txt,0,0.38097826087,0.576449275362,0.0282608695652,0.013768115942
ds_dsimg-1205.txt,0,0.427989130435,0.542391304348,0.0125,0.00507246376812
ds_dsimg-1206.txt,0,0.348913043478,0.63115942029,0.0271739130435,0.0115942028986
ds_dsimg-1206.txt,0,0.539945652174,0.633333333333,0.0277173913043,0.0130434782609
ds_dsimg-1206.txt,0,0.448097826087,0.607246376812,0.0309782608696,0.0159420289855
ds_dsimg-1206.txt,0,0.51222826087,0.573188405797,0.0255434782609,0.0115942028986
ds_dsimg-1206.txt,0,0.459239130435,0.566666666667,0.0119565217391,0.00579710144928
ds_dsimg-1207.txt,0,0.520923913043,0.580434782609,0.0494565217391,0.0202898550725
ds_dsimg-1208.txt,0,0.852717391304,0.584420289855,0.0413043478261,0.0210144927536
ds_dsimg-1208.txt,0,0.929347826087,0.620289855072,0.05,0.0246376811594
ds_dsimg-1209.txt,0,0.61277173913,0.535869565217,0.0222826086957,0.0166666666667
ds_dsimg-121.txt,0,0.340278,0.404167,0.238889,0.169444
ds_dsimg-121.txt,0,0.533333,0.635417,0.316667,0.248611
ds_dsimg-121.txt,0,0.765972,0.733333,0.079167,0.083333
ds_dsimg-1210.txt,0,0.632608695652,0.577173913043,0.0380434782609,0.0152173913043
ds_dsimg-1211.txt,0,0.659510869565,0.624275362319,0.0440217391304,0.013768115942
ds_dsimg-1211.txt,0,0.738858695652,0.630797101449,0.0646739130435,0.0195652173913
ds_dsimg-1211.txt,0,0.373641304348,0.605434782609,0.0201086956522,0.00507246376812
ds_dsimg-1211.txt,0,0.396195652174,0.585869565217,0.0195652173913,0.00652173913043
ds_dsimg-1212.txt,0,0.667663043478,0.628985507246,0.0755434782609,0.0231884057971
ds_dsimg-1212.txt,0,0.854891304348,0.629710144928,0.0695652173913,0.0217391304348
ds_dsimg-1212.txt,0,0.513043478261,0.607246376812,0.0717391304348,0.0275362318841
ds_dsimg-1212.txt,0,0.511141304348,0.566304347826,0.0548913043478,0.0123188405797
ds_dsimg-1212.txt,0,0.742119565217,0.558695652174,0.0298913043478,0.00579710144928
ds_dsimg-1212.txt,0,0.794293478261,0.580434782609,0.0342391304348,0.00869565217391
ds_dsimg-1212.txt,0,0.823097826087,0.602898550725,0.0451086956522,0.0173913043478
ds_dsimg-1212.txt,0,0.51902173913,0.527173913043,0.0228260869565,0.00652173913043
ds_dsimg-1213.txt,0,0.609510869565,0.569565217391,0.111413043478,0.0405797101449
ds_dsimg-1213.txt,0,0.700815217391,0.521376811594,0.11902173913,0.0282608695652
ds_dsimg-1214.txt,0,0.536413043478,0.574637681159,0.0663043478261,0.031884057971
ds_dsimg-1215.txt,0,0.661956521739,0.526449275362,0.045652173913,0.0152173913043
ds_dsimg-1215.txt,0,0.435869565217,0.457608695652,0.0130434782609,0.00507246376812
ds_dsimg-1216.txt,0,0.391032608696,0.594565217391,0.0635869565217,0.0297101449275
ds_dsimg-1217.txt,0,0.494836956522,0.538405797101,0.0657608695652,0.0130434782609
ds_dsimg-1217.txt,0,0.540217391304,0.480434782609,0.0195652173913,0.00724637681159
ds_dsimg-1218.txt,0,0.554891304348,0.599275362319,0.0663043478261,0.0217391304348
ds_dsimg-1218.txt,0,0.594293478261,0.576811594203,0.0483695652174,0.0202898550725
ds_dsimg-1218.txt,0,0.701086956522,0.564492753623,0.020652173913,0.00869565217391
ds_dsimg-1218.txt,0,0.761141304348,0.579347826087,0.0342391304348,0.00942028985507
ds_dsimg-1219.txt,0,0.741576086957,0.544927536232,0.0364130434783,0.0130434782609
ds_dsimg-122.txt,0,0.511111,0.498611,0.300000,0.197222
ds_dsimg-1220.txt,0,0.617663043478,0.58115942029,0.0755434782609,0.031884057971
ds_dsimg-1221.txt,0,0.513315217391,0.538768115942,0.0277173913043,0.0152173913043
ds_dsimg-1222.txt,0,0.504347826087,0.570289855072,0.045652173913,0.0289855072464
ds_dsimg-1222.txt,0,0.476902173913,0.536956521739,0.0961956521739,0.0289855072464
ds_dsimg-1223.txt,0,0.559239130435,0.568115942029,0.0391304347826,0.0217391304348
ds_dsimg-1223.txt,0,0.517934782609,0.577898550725,0.0326086956522,0.013768115942
ds_dsimg-1224.txt,0,0.548369565217,0.54347826087,0.0554347826087,0.0347826086957
ds_dsimg-1225.txt,0,0.485597826087,0.585144927536,0.0494565217391,0.0528985507246
ds_dsimg-1225.txt,0,0.566576086957,0.569927536232,0.0472826086957,0.0210144927536
ds_dsimg-1225.txt,0,0.535597826087,0.436231884058,0.00923913043478,0.00434782608696
ds_dsimg-1225.txt,0,0.591032608696,0.452898550725,0.0103260869565,0.00579710144928
ds_dsimg-1226.txt,0,0.185869565217,0.572463768116,0.075,0.031884057971
ds_dsimg-1226.txt,0,0.39375,0.549637681159,0.0505434782609,0.0297101449275
ds_dsimg-1226.txt,0,0.369293478261,0.516666666667,0.091847826087,0.0246376811594
ds_dsimg-1227.txt,0,0.630706521739,0.541304347826,0.0603260869565,0.0217391304348
ds_dsimg-1227.txt,0,0.591032608696,0.470652173913,0.0211956521739,0.00652173913043
ds_dsimg-1227.txt,0,0.561956521739,0.45652173913,0.0195652173913,0.00579710144928
ds_dsimg-1227.txt,0,0.548913043478,0.448188405797,0.0163043478261,0.00507246376812
ds_dsimg-1227.txt,0,0.607880434783,0.457971014493,0.0103260869565,0.00434782608696
ds_dsimg-1228.txt,0,0.667119565217,0.564855072464,0.0864130434783,0.0485507246377
ds_dsimg-1228.txt,0,0.596467391304,0.561594202899,0.041847826087,0.0246376811594
ds_dsimg-1228.txt,0,0.769836956522,0.599637681159,0.058152173913,0.0326086956522
ds_dsimg-1228.txt,0,0.81875,0.54384057971,0.0657608695652,0.0282608695652
ds_dsimg-1229.txt,0,0.721195652174,0.527898550725,0.115217391304,0.0369565217391
ds_dsimg-1229.txt,0,0.740217391304,0.561594202899,0.0673913043478,0.0289855072464
ds_dsimg-1229.txt,0,0.85625,0.522463768116,0.111413043478,0.0463768115942
ds_dsimg-1229.txt,0,0.808695652174,0.486594202899,0.0315217391304,0.0123188405797
ds_dsimg-1229.txt,0,0.660597826087,0.485869565217,0.0244565217391,0.00652173913043
ds_dsimg-1229.txt,0,0.638043478261,0.519927536232,0.0228260869565,0.00942028985507
ds_dsimg-123.txt,0,0.763889,0.488194,0.252778,0.234722
ds_dsimg-1230.txt,0,0.714402173913,0.604710144928,0.066847826087,0.045652173913
ds_dsimg-1230.txt,0,0.661141304348,0.55,0.0385869565217,0.0202898550725
ds_dsimg-1230.txt,0,0.529347826087,0.571014492754,0.0304347826087,0.0246376811594
ds_dsimg-1230.txt,0,0.557880434783,0.510144927536,0.0375,0.0144927536232
ds_dsimg-1230.txt,0,0.525543478261,0.466304347826,0.00978260869565,0.00507246376812
ds_dsimg-1230.txt,0,0.5625,0.463768115942,0.00869565217391,0.00434782608696
ds_dsimg-1231.txt,0,0.519565217391,0.546014492754,0.0521739130435,0.0384057971014
ds_dsimg-1232.txt,0,0.46902173913,0.53731884058,0.0380434782609,0.0166666666667
ds_dsimg-1232.txt,0,0.303804347826,0.534782608696,0.0315217391304,0.0188405797101
ds_dsimg-1232.txt,0,0.385869565217,0.51884057971,0.0184782608696,0.00869565217391
ds_dsimg-1232.txt,0,0.436413043478,0.495289855072,0.0315217391304,0.00797101449275
ds_dsimg-1233.txt,0,0.279891304348,0.595652173913,0.0347826086957,0.0217391304348
ds_dsimg-1233.txt,0,0.40027173913,0.565579710145,0.0755434782609,0.0471014492754
ds_dsimg-1233.txt,0,0.464130434783,0.464855072464,0.0152173913043,0.00507246376812
ds_dsimg-1234.txt,0,0.808967391304,0.574275362319,0.16902173913,0.045652173913
ds_dsimg-1235.txt,0,0.477173913043,0.591304347826,0.183695652174,0.0536231884058
ds_dsimg-1235.txt,0,0.583695652174,0.502536231884,0.045652173913,0.00942028985507
ds_dsimg-1236.txt,0,0.492663043478,0.567028985507,0.148369565217,0.0282608695652
ds_dsimg-1237.txt,0,0.658695652174,0.559420289855,0.128260869565,0.0492753623188
ds_dsimg-1238.txt,0,0.411413043478,0.547101449275,0.0391304347826,0.0130434782609
ds_dsimg-1238.txt,0,0.375543478261,0.532246376812,0.0402173913043,0.00797101449275
ds_dsimg-1239.txt,0,0.280706521739,0.620652173913,0.0961956521739,0.0311594202899
ds_dsimg-1239.txt,0,0.546195652174,0.581884057971,0.0586956521739,0.0536231884058
ds_dsimg-1239.txt,0,0.576358695652,0.553623188406,0.0396739130435,0.0159420289855
ds_dsimg-1239.txt,0,0.598641304348,0.585144927536,0.0222826086957,0.013768115942
ds_dsimg-1239.txt,0,0.608423913043,0.608695652174,0.0527173913043,0.0231884057971
ds_dsimg-1239.txt,0,0.620380434783,0.569202898551,0.0298913043478,0.013768115942
ds_dsimg-1239.txt,0,0.661141304348,0.585869565217,0.0190217391304,0.00797101449275
ds_dsimg-1239.txt,0,0.533967391304,0.509782608696,0.0233695652174,0.00942028985507
ds_dsimg-1239.txt,0,0.539673913043,0.526811594203,0.0217391304348,0.00869565217391
ds_dsimg-1239.txt,0,0.513043478261,0.486956521739,0.0239130434783,0.00724637681159
ds_dsimg-1239.txt,0,0.413043478261,0.509420289855,0.0434782608696,0.0115942028986
ds_dsimg-1239.txt,0,0.435054347826,0.488043478261,0.016847826087,0.00507246376812
ds_dsimg-1239.txt,0,0.466304347826,0.461231884058,0.00760869565217,0.0036231884058
ds_dsimg-124.txt,0,0.304167,0.077778,0.138889,0.066667
ds_dsimg-124.txt,0,0.497917,0.505556,0.404167,0.355556
ds_dsimg-124.txt,0,0.715972,0.540972,0.165278,0.168056
ds_dsimg-124.txt,0,0.740972,0.322917,0.056944,0.040278
ds_dsimg-124.txt,0,0.781944,0.124306,0.122222,0.156944
ds_dsimg-124.txt,0,0.145833,0.296528,0.125000,0.081944
ds_dsimg-124.txt,0,0.354167,0.017361,0.050000,0.034722
ds_dsimg-1240.txt,0,0.536956521739,0.549275362319,0.0510869565217,0.0289855072464
ds_dsimg-1240.txt,0,0.510597826087,0.525,0.0864130434783,0.0166666666667
ds_dsimg-1241.txt,0,0.321195652174,0.564130434783,0.0967391304348,0.0297101449275
ds_dsimg-1242.txt,0,0.446467391304,0.542028985507,0.0570652173913,0.0289855072464
ds_dsimg-1242.txt,0,0.624456521739,0.592753623188,0.141304347826,0.0565217391304
ds_dsimg-1242.txt,0,0.869565217391,0.582246376812,0.135869565217,0.05
ds_dsimg-1243.txt,0,0.117934782609,0.552536231884,0.102173913043,0.0442028985507
ds_dsimg-1243.txt,0,0.33722826087,0.597826086957,0.0842391304348,0.0231884057971
ds_dsimg-1243.txt,0,0.385597826087,0.549637681159,0.0690217391304,0.0311594202899
ds_dsimg-1243.txt,0,0.664945652174,0.544927536232,0.0429347826087,0.0260869565217
ds_dsimg-1243.txt,0,0.686684782609,0.520289855072,0.0222826086957,0.0115942028986
ds_dsimg-1243.txt,0,0.709510869565,0.496376811594,0.0288043478261,0.00869565217391
ds_dsimg-125.txt,0,0.523611,0.494444,0.233333,0.150000
ds_dsimg-125.txt,0,0.313889,0.125000,0.127778,0.047222
ds_dsimg-125.txt,0,0.321528,0.181250,0.131944,0.054167
ds_dsimg-126.txt,0,0.477083,0.486111,0.326389,0.183333
ds_dsimg-126.txt,0,0.721528,0.248611,0.112500,0.088889
ds_dsimg-126.txt,0,0.033333,0.308333,0.066667,0.036111
ds_dsimg-127.txt,0,0.620833,0.488889,0.250000,0.127778
ds_dsimg-127.txt,0,0.379861,0.513889,0.145833,0.113889
ds_dsimg-127.txt,0,0.572917,0.672917,0.254167,0.187500
ds_dsimg-128.txt,0,0.490278,0.418056,0.233333,0.272222
ds_dsimg-129.txt,0,0.415972,0.457639,0.143056,0.123611
ds_dsimg-129.txt,0,0.525000,0.561806,0.136111,0.073611
ds_dsimg-13.txt,0,0.386111,0.500694,0.327778,0.201389
ds_dsimg-13.txt,0,0.533333,0.256250,0.319444,0.095833
ds_dsimg-13.txt,0,0.752778,0.063889,0.144444,0.052778
ds_dsimg-13.txt,0,0.911111,0.034722,0.102778,0.038889
ds_dsimg-130.txt,0,0.500694,0.423611,0.181944,0.097222
ds_dsimg-130.txt,0,0.590278,0.352083,0.066667,0.048611
ds_dsimg-131.txt,0,0.447917,0.593056,0.143056,0.122222
ds_dsimg-132.txt,0,0.472917,0.455556,0.676389,0.294444
ds_dsimg-132.txt,0,0.031250,0.299306,0.062500,0.056944
ds_dsimg-133.txt,0,0.514583,0.440972,0.181944,0.084722
ds_dsimg-134.txt,0,0.494444,0.467361,0.183333,0.173611
ds_dsimg-134.txt,0,0.236111,0.112500,0.125000,0.111111
ds_dsimg-135.txt,0,0.464583,0.543056,0.515278,0.272222
ds_dsimg-135.txt,0,0.786806,0.652778,0.145833,0.108333
ds_dsimg-135.txt,0,0.856250,0.135417,0.287500,0.123611
ds_dsimg-135.txt,0,0.433333,0.311806,0.116667,0.068056
ds_dsimg-136.txt,0,0.479167,0.452083,0.152778,0.179167
ds_dsimg-137.txt,0,0.527778,0.486111,0.225000,0.197222
ds_dsimg-138.txt,0,0.529167,0.472222,0.158333,0.077778
ds_dsimg-139.txt,0,0.490972,0.456250,0.209722,0.190278
ds_dsimg-14.txt,0,0.541667,0.534722,0.683333,0.386111
ds_dsimg-14.txt,0,0.122917,0.315278,0.148611,0.086111
ds_dsimg-140.txt,0,0.561806,0.577083,0.279167,0.204167
ds_dsimg-140.txt,0,0.406250,0.181944,0.354167,0.158333
ds_dsimg-141.txt,0,0.627778,0.671528,0.144444,0.109722
ds_dsimg-141.txt,0,0.493056,0.571528,0.200000,0.145833
ds_dsimg-141.txt,0,0.369444,0.467361,0.163889,0.120833
ds_dsimg-141.txt,0,0.097917,0.310417,0.195833,0.154167
ds_dsimg-142.txt,0,0.499306,0.483333,0.495833,0.136111
ds_dsimg-143.txt,0,0.497222,0.516667,0.230556,0.150000
ds_dsimg-144.txt,0,0.477778,0.568056,0.236111,0.152778
ds_dsimg-144.txt,0,0.093056,0.310417,0.100000,0.062500
ds_dsimg-145.txt,0,0.502083,0.507639,0.204167,0.126389
ds_dsimg-146.txt,0,0.411111,0.468056,0.397222,0.233333
ds_dsimg-147.txt,0,0.501389,0.497917,0.136111,0.165278
ds_dsimg-147.txt,0,0.619444,0.345833,0.091667,0.080556
ds_dsimg-148.txt,0,0.443750,0.436806,0.181944,0.190278
ds_dsimg-148.txt,0,0.960417,0.195833,0.079167,0.055556
ds_dsimg-149.txt,0,0.486806,0.405556,0.431944,0.163889
ds_dsimg-15.txt,0,0.493750,0.524306,0.295833,0.154167
ds_dsimg-150.txt,0,0.538194,0.471528,0.476389,0.168056
ds_dsimg-151.txt,0,0.522222,0.470833,0.297222,0.194444
ds_dsimg-152.txt,0,0.419444,0.394444,0.113889,0.061111
ds_dsimg-152.txt,0,0.559028,0.473611,0.259722,0.077778
ds_dsimg-152.txt,0,0.620139,0.729861,0.170833,0.081944
ds_dsimg-152.txt,0,0.731944,0.902083,0.158333,0.118056
ds_dsimg-152.txt,0,0.340972,0.911111,0.123611,0.075000
ds_dsimg-153.txt,0,0.501389,0.475000,0.177778,0.125000
ds_dsimg-154.txt,0,0.439583,0.613889,0.618056,0.555556
ds_dsimg-155.txt,0,0.696528,0.434722,0.226389,0.180556
ds_dsimg-155.txt,0,0.652778,0.751389,0.175000,0.186111
ds_dsimg-155.txt,0,0.386111,0.502083,0.086111,0.087500
ds_dsimg-156.txt,0,0.455556,0.472222,0.344444,0.236111
ds_dsimg-156.txt,0,0.709028,0.234722,0.173611,0.066667
ds_dsimg-157.txt,0,0.472222,0.443750,0.269444,0.165278
ds_dsimg-157.txt,0,0.325000,0.311111,0.088889,0.047222
ds_dsimg-158.txt,0,0.527083,0.486806,0.229167,0.162500
ds_dsimg-158.txt,0,0.313194,0.527083,0.187500,0.118056
ds_dsimg-159.txt,0,0.514583,0.493750,0.184722,0.143056
ds_dsimg-159.txt,0,0.627778,0.831250,0.080556,0.059722
ds_dsimg-159.txt,0,0.396528,0.340278,0.168056,0.119444
ds_dsimg-16.txt,0,0.493056,0.513194,0.269444,0.251389
ds_dsimg-160.txt,0,0.815278,0.115278,0.266667,0.227778
ds_dsimg-160.txt,0,0.620833,0.497917,0.211111,0.193056
ds_dsimg-160.txt,0,0.469444,0.650000,0.291667,0.202778
ds_dsimg-160.txt,0,0.884722,0.252083,0.155556,0.140278
ds_dsimg-161.txt,0,0.486806,0.466667,0.193056,0.130556
ds_dsimg-162.txt,0,0.486806,0.438889,0.359722,0.194444
ds_dsimg-163.txt,0,0.537500,0.534028,0.361111,0.284722
ds_dsimg-163.txt,0,0.959722,0.335417,0.080556,0.070833
ds_dsimg-164.txt,0,0.492361,0.493056,0.373611,0.191667
ds_dsimg-165.txt,0,0.493750,0.525694,0.362500,0.187500
ds_dsimg-166.txt,0,0.498611,0.486111,0.302778,0.211111
ds_dsimg-166.txt,0,0.127083,0.460417,0.076389,0.073611
ds_dsimg-167.txt,0,0.520139,0.465278,0.265278,0.200000
ds_dsimg-167.txt,0,0.338194,0.627083,0.215278,0.134722
ds_dsimg-167.txt,0,0.331944,0.097222,0.102778,0.038889
ds_dsimg-168.txt,0,0.497917,0.430556,0.323611,0.133333
ds_dsimg-168.txt,0,0.156250,0.162500,0.093056,0.061111
ds_dsimg-169.txt,0,0.429861,0.470139,0.431944,0.220833
ds_dsimg-17.txt,0,0.375000,0.569444,0.405556,0.269444
ds_dsimg-17.txt,0,0.831250,0.414583,0.212500,0.165278
ds_dsimg-170.txt,0,0.527083,0.370833,0.137500,0.066667
ds_dsimg-170.txt,0,0.421528,0.752778,0.204167,0.130556
ds_dsimg-171.txt,0,0.506250,0.373611,0.334722,0.216667
ds_dsimg-172.txt,0,0.411111,0.147222,0.244444,0.102778
ds_dsimg-172.txt,0,0.081944,0.317361,0.127778,0.123611
ds_dsimg-172.txt,0,0.053472,0.043056,0.106944,0.083333
ds_dsimg-172.txt,0,0.145139,0.027778,0.184722,0.052778
ds_dsimg-172.txt,0,0.554861,0.625000,0.490278,0.300000
ds_dsimg-173.txt,0,0.495833,0.423611,0.363889,0.150000
ds_dsimg-173.txt,0,0.500000,0.568750,0.413889,0.129167
ds_dsimg-174.txt,0,0.550000,0.607639,0.380556,0.184722
ds_dsimg-175.txt,0,0.404861,0.463889,0.315278,0.288889
ds_dsimg-175.txt,0,0.643750,0.518056,0.198611,0.266667
